fileid	phone_carriage_state	distance_in_meters	step_size_in_sec	coarse_grain
atxqwxfc_tc4tl20.csv	hand_hand	4.5	150	Y
atxszocv_tc4tl20.csv	hand_hand	1.2	20	N
atybowed_tc4tl20.csv	hand_hand	3.0	40	N
atylezce_tc4tl20.csv	pocket_pocket	4.5	60	Y
atyzkwxf_tc4tl20.csv	hand_hand	3.0	120	N
atzkljya_tc4tl20.csv	pocket_pocket	4.5	10	N
atzsnigt_tc4tl20.csv	pocket_hand	3.0	40	N
aubnoyrs_tc4tl20.csv	pocket_pocket	3.0	60	N
aubxngqk_tc4tl20.csv	pocket_hand	3.0	100	N
aucuxobk_tc4tl20.csv	pocket_pocket	3.0	90	N
aueuxxil_tc4tl20.csv	hand_hand	4.5	20	N
augkqtgj_tc4tl20.csv	pocket_pocket	1.2	30	N
auhebhub_tc4tl20.csv	hand_hand	3.0	150	N
auhpdzce_tc4tl20.csv	pocket_hand	1.8	60	N
auhqetzc_tc4tl20.csv	pocket_hand	1.2	40	N
auhsvkae_tc4tl20.csv	hand_hand	4.5	100	N
auihqvhx_tc4tl20.csv	pocket_pocket	1.8	20	Y
auiwrnpp_tc4tl20.csv	pocket_hand	3.0	120	N
auixhnry_tc4tl20.csv	pocket_pocket	4.5	20	Y
aulfgtmw_tc4tl20.csv	hand_hand	1.2	100	N
aullibdc_tc4tl20.csv	pocket_hand	1.8	90	N
auqrjznc_tc4tl20.csv	pocket_pocket	1.8	150	N
autojtzs_tc4tl20.csv	pocket_pocket	4.5	70	Y
auulaney_tc4tl20.csv	pocket_hand	1.2	70	N
auxovtqg_tc4tl20.csv	hand_hand	1.8	60	Y
auyukrzn_tc4tl20.csv	pocket_pocket	1.8	40	N
auziwnjp_tc4tl20.csv	hand_hand	1.2	10	N
auzyrcrk_tc4tl20.csv	pocket_hand	1.2	50	N
avaqctcy_tc4tl20.csv	pocket_hand	3.0	20	N
avbllpge_tc4tl20.csv	pocket_hand	3.0	20	N
avbojhfc_tc4tl20.csv	pocket_hand	1.2	50	N
avdinwkm_tc4tl20.csv	pocket_pocket	1.2	70	N
avfhdljs_tc4tl20.csv	pocket_hand	4.5	40	Y
avftshvl_tc4tl20.csv	pocket_hand	1.2	50	N
avgrhibf_tc4tl20.csv	pocket_pocket	4.5	70	Y
avjkvrqw_tc4tl20.csv	pocket_hand	3.0	100	N
avjrbppc_tc4tl20.csv	hand_hand	3.0	30	N
avjrklia_tc4tl20.csv	hand_hand	1.2	80	N
avmeiasu_tc4tl20.csv	hand_hand	4.5	90	Y
avmwlkbf_tc4tl20.csv	hand_hand	4.5	40	N
avmybnjg_tc4tl20.csv	pocket_hand	1.8	150	Y
avoohlvy_tc4tl20.csv	pocket_pocket	4.5	40	Y
avqmvqwf_tc4tl20.csv	pocket_hand	1.8	50	Y
avraujvs_tc4tl20.csv	pocket_pocket	4.5	40	N
avrxrzzy_tc4tl20.csv	pocket_hand	3.0	70	N
avtjtwdm_tc4tl20.csv	hand_hand	4.5	120	Y
avtuujtn_tc4tl20.csv	pocket_hand	4.5	10	Y
avwvfiyj_tc4tl20.csv	pocket_pocket	4.5	150	N
avxglyml_tc4tl20.csv	hand_hand	3.0	70	N
avxnkiry_tc4tl20.csv	pocket_hand	1.8	30	N
avybiqcz_tc4tl20.csv	pocket_hand	1.8	90	N
avyjhhsw_tc4tl20.csv	hand_hand	1.8	50	N
avyjyqiw_tc4tl20.csv	hand_hand	1.8	100	N
awabwgfb_tc4tl20.csv	hand_hand	4.5	90	Y
awaxonrg_tc4tl20.csv	pocket_pocket	1.8	80	N
awdikgvc_tc4tl20.csv	pocket_pocket	4.5	150	N
awdurhck_tc4tl20.csv	hand_hand	4.5	60	N
awejidid_tc4tl20.csv	pocket_hand	4.5	60	Y
awhrsgck_tc4tl20.csv	hand_hand	4.5	70	Y
awkfeypl_tc4tl20.csv	pocket_hand	4.5	10	Y
awkzkemo_tc4tl20.csv	pocket_hand	3.0	90	N
awnztsun_tc4tl20.csv	pocket_hand	1.8	80	N
awonsqna_tc4tl20.csv	hand_hand	1.8	100	N
awoqttxl_tc4tl20.csv	pocket_pocket	1.8	50	Y
awpnxyjj_tc4tl20.csv	pocket_hand	1.8	90	Y
awpsmsgc_tc4tl20.csv	pocket_pocket	1.8	40	Y
awrbvcvb_tc4tl20.csv	hand_hand	1.2	20	N
awtivuja_tc4tl20.csv	hand_hand	1.8	50	N
awueigap_tc4tl20.csv	pocket_hand	1.8	20	Y
awuljucg_tc4tl20.csv	hand_hand	1.2	120	N
awuopfns_tc4tl20.csv	pocket_hand	1.2	20	N
awvrvxbs_tc4tl20.csv	pocket_hand	1.8	10	Y
awxjhzge_tc4tl20.csv	pocket_pocket	1.2	60	N
awyegqxt_tc4tl20.csv	pocket_pocket	4.5	20	N
axcybsqx_tc4tl20.csv	pocket_hand	4.5	50	Y
axegilgi_tc4tl20.csv	pocket_pocket	1.8	40	N
axjbwmhr_tc4tl20.csv	hand_hand	1.8	90	Y
axjecsyg_tc4tl20.csv	pocket_pocket	4.5	100	Y
axjodehc_tc4tl20.csv	pocket_hand	4.5	100	N
axkrkzbn_tc4tl20.csv	hand_hand	1.8	50	Y
axktbpyz_tc4tl20.csv	pocket_hand	3.0	40	N
axkyfplh_tc4tl20.csv	hand_hand	4.5	100	Y
axlcxrqc_tc4tl20.csv	hand_hand	1.8	20	N
axltewzt_tc4tl20.csv	hand_hand	1.8	60	N
axmmqjgk_tc4tl20.csv	hand_hand	1.2	60	N
axnovsjo_tc4tl20.csv	hand_hand	4.5	10	N
axodclfh_tc4tl20.csv	pocket_pocket	1.2	90	N
axolqrgx_tc4tl20.csv	pocket_pocket	1.8	150	Y
axovglkb_tc4tl20.csv	pocket_pocket	3.0	10	N
axozoqul_tc4tl20.csv	hand_hand	4.5	10	N
axpsfmum_tc4tl20.csv	hand_hand	1.8	40	Y
axuzxzqe_tc4tl20.csv	pocket_hand	1.8	50	Y
axvvrhjq_tc4tl20.csv	hand_hand	1.8	100	N
axvyfcbc_tc4tl20.csv	pocket_pocket	3.0	30	N
axxcnhhk_tc4tl20.csv	hand_hand	1.2	40	N
axxjbjac_tc4tl20.csv	pocket_pocket	4.5	70	N
axzgbnco_tc4tl20.csv	hand_hand	1.8	20	Y
axzxncpw_tc4tl20.csv	pocket_pocket	1.8	100	Y
ayagkyyj_tc4tl20.csv	pocket_hand	1.2	40	N
ayaxxcda_tc4tl20.csv	pocket_hand	4.5	10	Y
aybmqwmq_tc4tl20.csv	pocket_hand	1.2	10	N
aybprlmi_tc4tl20.csv	hand_hand	1.8	20	Y
aycdumnq_tc4tl20.csv	pocket_hand	1.2	10	N
aycilzce_tc4tl20.csv	pocket_pocket	1.2	80	N
aydbttww_tc4tl20.csv	pocket_hand	4.5	10	N
ayedhcrv_tc4tl20.csv	pocket_pocket	4.5	100	N
aygazvox_tc4tl20.csv	pocket_pocket	1.8	10	Y
ayginskl_tc4tl20.csv	pocket_pocket	1.8	50	N
aykjtiwg_tc4tl20.csv	pocket_pocket	1.8	20	N
aylabjij_tc4tl20.csv	hand_hand	1.8	150	N
aylahhir_tc4tl20.csv	pocket_pocket	3.0	120	N
ayltvors_tc4tl20.csv	pocket_pocket	3.0	70	N
aymmqdlz_tc4tl20.csv	pocket_pocket	1.8	70	N
aymwawep_tc4tl20.csv	pocket_hand	1.2	10	N
ayphsqqu_tc4tl20.csv	hand_hand	1.8	100	N
aypliwri_tc4tl20.csv	pocket_pocket	4.5	60	Y
aysgyolc_tc4tl20.csv	pocket_pocket	1.8	120	Y
aythnhmt_tc4tl20.csv	pocket_hand	1.8	80	Y
ayxjucjq_tc4tl20.csv	pocket_pocket	3.0	60	N
ayxqlwst_tc4tl20.csv	hand_hand	1.8	30	Y
ayyyqmmz_tc4tl20.csv	hand_hand	1.8	90	N
ayzzxjeb_tc4tl20.csv	hand_hand	4.5	10	Y
azchjeen_tc4tl20.csv	pocket_pocket	4.5	80	Y
azgvyclw_tc4tl20.csv	pocket_pocket	4.5	150	N
azhdguwi_tc4tl20.csv	pocket_hand	4.5	150	N
azhndcve_tc4tl20.csv	pocket_hand	4.5	30	Y
azhqkdhh_tc4tl20.csv	pocket_hand	3.0	80	N
azhqlstp_tc4tl20.csv	hand_hand	4.5	120	N
azhrbnei_tc4tl20.csv	pocket_hand	1.8	50	Y
azjihtqe_tc4tl20.csv	pocket_hand	1.8	20	Y
azliyobh_tc4tl20.csv	hand_hand	3.0	120	N
azmywhfs_tc4tl20.csv	pocket_hand	1.2	30	N
azngzhuw_tc4tl20.csv	hand_hand	4.5	120	Y
aznhaqrt_tc4tl20.csv	pocket_pocket	4.5	40	N
azofrzbc_tc4tl20.csv	pocket_pocket	4.5	80	Y
azotefwi_tc4tl20.csv	pocket_pocket	1.2	120	N
azowefql_tc4tl20.csv	pocket_pocket	4.5	70	N
azprmqcw_tc4tl20.csv	hand_hand	1.8	120	Y
azqcbhqh_tc4tl20.csv	pocket_pocket	4.5	20	Y
azqpzsur_tc4tl20.csv	hand_hand	1.2	40	N
azrveqwi_tc4tl20.csv	pocket_pocket	4.5	100	N
azspgydx_tc4tl20.csv	pocket_hand	3.0	30	N
aztfvahb_tc4tl20.csv	pocket_hand	1.8	10	Y
aztxpnqy_tc4tl20.csv	pocket_hand	1.8	90	N
azufqrim_tc4tl20.csv	hand_hand	1.8	90	Y
azvbdnla_tc4tl20.csv	pocket_hand	4.5	90	Y
azwaeydv_tc4tl20.csv	hand_hand	1.8	20	N
azwmfpzv_tc4tl20.csv	pocket_pocket	4.5	90	Y
azwwcrdw_tc4tl20.csv	hand_hand	1.2	60	N
azwzqjnw_tc4tl20.csv	hand_hand	1.2	60	N
azyjpcss_tc4tl20.csv	hand_hand	3.0	80	N
azzrkijc_tc4tl20.csv	pocket_hand	4.5	30	N
azzztbuo_tc4tl20.csv	pocket_pocket	4.5	10	N
backjlhn_tc4tl20.csv	pocket_hand	4.5	30	N
bacnicmd_tc4tl20.csv	hand_hand	3.0	70	N
badnypxa_tc4tl20.csv	hand_hand	1.8	60	Y
badqmehm_tc4tl20.csv	hand_hand	1.8	80	Y
baetquqm_tc4tl20.csv	pocket_hand	1.2	20	N
bafimjap_tc4tl20.csv	hand_hand	1.2	20	N
bagpmpud_tc4tl20.csv	hand_hand	4.5	100	Y
bahisqbp_tc4tl20.csv	pocket_hand	3.0	20	N
bahvcfsw_tc4tl20.csv	pocket_pocket	4.5	20	Y
baiebisl_tc4tl20.csv	pocket_pocket	1.8	150	Y
baitevyf_tc4tl20.csv	hand_hand	1.2	80	N
bajegted_tc4tl20.csv	pocket_pocket	1.8	20	Y
bajllvfc_tc4tl20.csv	pocket_hand	1.8	100	Y
bakisand_tc4tl20.csv	pocket_hand	4.5	150	N
bamczkmf_tc4tl20.csv	pocket_hand	1.8	30	Y
bamycziy_tc4tl20.csv	pocket_pocket	3.0	30	N
baofapxo_tc4tl20.csv	pocket_hand	1.8	100	Y
baohmgnv_tc4tl20.csv	pocket_hand	1.8	30	Y
baplbdpm_tc4tl20.csv	pocket_hand	4.5	50	N
baqkogte_tc4tl20.csv	pocket_pocket	3.0	60	N
barteruz_tc4tl20.csv	hand_hand	1.8	120	Y
basajxwo_tc4tl20.csv	hand_hand	4.5	150	N
basgevvk_tc4tl20.csv	pocket_pocket	1.2	100	N
bastuqok_tc4tl20.csv	hand_hand	1.8	40	Y
batknhsz_tc4tl20.csv	hand_hand	1.8	60	N
baxuonag_tc4tl20.csv	pocket_pocket	4.5	60	N
bayfvfst_tc4tl20.csv	hand_hand	1.2	20	N
baygcsje_tc4tl20.csv	pocket_hand	1.8	120	N
bayktcti_tc4tl20.csv	hand_hand	4.5	80	Y
bbaoyyol_tc4tl20.csv	pocket_pocket	1.2	70	N
bbbnukvp_tc4tl20.csv	pocket_pocket	1.8	40	Y
bbccoqmc_tc4tl20.csv	pocket_hand	1.8	90	N
bbcrdydw_tc4tl20.csv	hand_hand	1.8	40	N
bbdspzlz_tc4tl20.csv	hand_hand	4.5	90	N
bbetsmgq_tc4tl20.csv	pocket_hand	1.8	30	Y
bbfapwzl_tc4tl20.csv	hand_hand	4.5	100	N
bbierwnz_tc4tl20.csv	pocket_pocket	1.8	40	N
bbjopyeg_tc4tl20.csv	hand_hand	4.5	60	N
bbkbjbed_tc4tl20.csv	hand_hand	1.8	100	Y
bbksdquz_tc4tl20.csv	pocket_pocket	1.8	10	N
bbltmhdr_tc4tl20.csv	hand_hand	4.5	30	Y
bbozvvii_tc4tl20.csv	pocket_pocket	4.5	30	Y
bbparnqg_tc4tl20.csv	hand_hand	1.8	150	Y
bbrfxlgj_tc4tl20.csv	pocket_pocket	1.2	50	N
bbsaeiol_tc4tl20.csv	pocket_pocket	1.2	10	N
bbtsyivn_tc4tl20.csv	pocket_pocket	4.5	150	N
bbuphghm_tc4tl20.csv	hand_hand	4.5	150	Y
bbvedpds_tc4tl20.csv	pocket_hand	3.0	70	N
bbvyppgw_tc4tl20.csv	pocket_hand	4.5	40	Y
bbyamghu_tc4tl20.csv	pocket_pocket	3.0	80	N
bbygtxrb_tc4tl20.csv	pocket_hand	4.5	80	N
bbzhzaku_tc4tl20.csv	hand_hand	4.5	20	N
bbzjmugi_tc4tl20.csv	pocket_hand	1.8	80	Y
bcachgoo_tc4tl20.csv	hand_hand	1.2	100	N
bcbdfjwr_tc4tl20.csv	hand_hand	4.5	20	N
bccuyuhe_tc4tl20.csv	pocket_hand	1.2	80	N
bcdlgumu_tc4tl20.csv	hand_hand	1.8	20	Y
bcezlbbn_tc4tl20.csv	pocket_hand	1.8	10	N
bcfpcepj_tc4tl20.csv	pocket_pocket	4.5	100	N
bcfwqdqt_tc4tl20.csv	pocket_hand	4.5	10	Y
bcgkyxrc_tc4tl20.csv	hand_hand	3.0	30	N
bcihzzae_tc4tl20.csv	pocket_hand	1.2	90	N
bcjfoqdo_tc4tl20.csv	hand_hand	4.5	50	Y
bcjnrrgo_tc4tl20.csv	pocket_hand	1.8	60	N
bckgdhyd_tc4tl20.csv	pocket_pocket	1.8	120	N
bcktqqjd_tc4tl20.csv	pocket_pocket	4.5	50	Y
bckvkygd_tc4tl20.csv	hand_hand	1.2	70	N
bcofecul_tc4tl20.csv	pocket_hand	4.5	90	N
bcqgieyg_tc4tl20.csv	pocket_hand	1.2	20	N
bctqclki_tc4tl20.csv	pocket_pocket	1.2	40	N
bctvxfah_tc4tl20.csv	pocket_pocket	4.5	10	N
bcuglyby_tc4tl20.csv	pocket_hand	1.8	20	Y
bcvmeqtz_tc4tl20.csv	hand_hand	3.0	40	N
bcwxvjse_tc4tl20.csv	pocket_hand	3.0	10	N
bczhdkon_tc4tl20.csv	hand_hand	1.8	80	Y
bdbvltfh_tc4tl20.csv	hand_hand	1.2	10	N
bdejfxtn_tc4tl20.csv	hand_hand	3.0	80	N
bdequjzx_tc4tl20.csv	pocket_hand	4.5	50	N
bdgcbjid_tc4tl20.csv	pocket_hand	1.2	20	N
bdhtfrhq_tc4tl20.csv	pocket_hand	1.8	150	N
bdidgrdr_tc4tl20.csv	pocket_pocket	3.0	40	N
bdiumtxb_tc4tl20.csv	pocket_pocket	1.8	40	N
bdjyxpxk_tc4tl20.csv	pocket_pocket	4.5	60	Y
bdknekss_tc4tl20.csv	pocket_pocket	1.8	50	N
bdkxnurd_tc4tl20.csv	pocket_hand	1.8	50	Y
bdmkdkxi_tc4tl20.csv	pocket_pocket	1.2	70	N
bdnzjffh_tc4tl20.csv	hand_hand	3.0	60	N
bdolkece_tc4tl20.csv	hand_hand	1.2	40	N
bdotluri_tc4tl20.csv	hand_hand	3.0	90	N
bdozliyd_tc4tl20.csv	hand_hand	3.0	80	N
bdpvwald_tc4tl20.csv	pocket_hand	1.8	10	N
bdskkuny_tc4tl20.csv	hand_hand	3.0	80	N
bdsspoxc_tc4tl20.csv	hand_hand	1.8	20	Y
bdsvlziy_tc4tl20.csv	hand_hand	1.2	90	N
bdvahexh_tc4tl20.csv	pocket_pocket	4.5	90	Y
bdvhbuta_tc4tl20.csv	hand_hand	1.2	120	N
bdvkiblp_tc4tl20.csv	hand_hand	4.5	50	N
bdvmwuak_tc4tl20.csv	pocket_pocket	1.8	20	N
bdvoafgt_tc4tl20.csv	pocket_hand	1.2	80	N
bdvqlnnl_tc4tl20.csv	pocket_hand	1.2	120	N
bdvucgrd_tc4tl20.csv	pocket_hand	1.8	100	N
bdyglrhm_tc4tl20.csv	pocket_hand	1.8	10	Y
bdzldbno_tc4tl20.csv	pocket_pocket	1.8	90	N
beapocqp_tc4tl20.csv	pocket_hand	4.5	90	N
bebhamkm_tc4tl20.csv	pocket_hand	1.2	40	N
bebwqlsc_tc4tl20.csv	pocket_pocket	3.0	90	N
becwvykv_tc4tl20.csv	pocket_hand	1.2	100	N
befiirxv_tc4tl20.csv	pocket_pocket	1.8	10	Y
begrkvfz_tc4tl20.csv	pocket_pocket	4.5	100	Y
begsjsvd_tc4tl20.csv	hand_hand	4.5	90	Y
behjcghh_tc4tl20.csv	hand_hand	1.8	90	Y
belsdgls_tc4tl20.csv	pocket_pocket	4.5	150	N
bemjtdgr_tc4tl20.csv	pocket_hand	4.5	80	N
benmmkhr_tc4tl20.csv	pocket_hand	4.5	100	N
beqztwik_tc4tl20.csv	hand_hand	1.8	30	Y
beruhlsu_tc4tl20.csv	hand_hand	4.5	40	N
berykpms_tc4tl20.csv	pocket_pocket	4.5	50	Y
beshmppy_tc4tl20.csv	pocket_pocket	3.0	80	N
betbtetd_tc4tl20.csv	hand_hand	4.5	150	Y
betuugoq_tc4tl20.csv	pocket_hand	1.8	30	Y
bewqeewd_tc4tl20.csv	hand_hand	3.0	100	N
bezxqkrw_tc4tl20.csv	pocket_pocket	4.5	30	N
bfbjwglc_tc4tl20.csv	hand_hand	1.8	40	Y
bfcuxamp_tc4tl20.csv	pocket_hand	1.8	70	N
bfdgighe_tc4tl20.csv	hand_hand	4.5	90	N
bfdmfrqu_tc4tl20.csv	hand_hand	1.8	10	N
bffnuinp_tc4tl20.csv	hand_hand	4.5	50	Y
bfhhyavq_tc4tl20.csv	pocket_pocket	1.8	60	N
bfhvoaxf_tc4tl20.csv	pocket_hand	4.5	20	Y
bfijfwkx_tc4tl20.csv	hand_hand	4.5	10	Y
bfknoehz_tc4tl20.csv	pocket_hand	4.5	80	Y
bflbbxtu_tc4tl20.csv	pocket_hand	4.5	50	N
bfmiugvi_tc4tl20.csv	hand_hand	4.5	80	Y
bfmmacqi_tc4tl20.csv	pocket_pocket	1.8	40	Y
bfnbnuaq_tc4tl20.csv	pocket_pocket	1.8	20	Y
bfntowaj_tc4tl20.csv	hand_hand	4.5	10	Y
bfoepdjv_tc4tl20.csv	hand_hand	1.8	40	N
bfovlczl_tc4tl20.csv	pocket_pocket	1.8	30	Y
bfqzwxln_tc4tl20.csv	pocket_pocket	1.8	120	N
bfrhfmzt_tc4tl20.csv	hand_hand	1.2	70	N
bfuacggt_tc4tl20.csv	pocket_hand	1.8	60	Y
bfujdrlr_tc4tl20.csv	hand_hand	1.8	80	Y
bfuuyrif_tc4tl20.csv	pocket_hand	1.8	100	Y
bfvfnvet_tc4tl20.csv	pocket_pocket	1.2	40	N
bfvoryan_tc4tl20.csv	hand_hand	1.2	150	N
bfwljgav_tc4tl20.csv	hand_hand	1.8	10	N
bfyvlzqp_tc4tl20.csv	hand_hand	1.8	70	Y
bfyzxerp_tc4tl20.csv	hand_hand	1.8	150	Y
bfzdmzcs_tc4tl20.csv	hand_hand	3.0	80	N
bgakkidg_tc4tl20.csv	hand_hand	1.8	90	Y
bgaugwsr_tc4tl20.csv	hand_hand	4.5	70	N
bgbsoxkc_tc4tl20.csv	pocket_hand	4.5	150	N
bgdakhvb_tc4tl20.csv	hand_hand	1.8	50	Y
bgfdayka_tc4tl20.csv	pocket_hand	1.2	30	N
bgfmvwil_tc4tl20.csv	pocket_pocket	1.2	30	N
bgfwrcpq_tc4tl20.csv	pocket_pocket	3.0	90	N
bgggunpx_tc4tl20.csv	pocket_hand	1.8	90	Y
bgimlqsk_tc4tl20.csv	pocket_hand	1.2	150	N
bglukftz_tc4tl20.csv	hand_hand	1.8	150	Y
bgmgucqo_tc4tl20.csv	pocket_hand	1.8	40	Y
bgmkknkj_tc4tl20.csv	hand_hand	1.8	10	Y
bgmpzrhw_tc4tl20.csv	hand_hand	3.0	150	N
bgorprym_tc4tl20.csv	pocket_pocket	1.2	100	N
bgqfcpjm_tc4tl20.csv	hand_hand	4.5	10	N
bgqqchnc_tc4tl20.csv	pocket_hand	4.5	50	N
bgxguuyk_tc4tl20.csv	hand_hand	1.8	100	N
bgyinqtj_tc4tl20.csv	pocket_hand	1.2	30	N
bgyqltbl_tc4tl20.csv	pocket_pocket	1.8	80	Y
bhawvgmp_tc4tl20.csv	hand_hand	1.2	120	N
bhfwrsmf_tc4tl20.csv	hand_hand	4.5	50	N
bhglgjar_tc4tl20.csv	pocket_pocket	3.0	100	N
bhgnkbsp_tc4tl20.csv	hand_hand	3.0	100	N
bhhgfyuy_tc4tl20.csv	hand_hand	3.0	90	N
bhimjuav_tc4tl20.csv	pocket_pocket	4.5	80	Y
bhivhwxx_tc4tl20.csv	pocket_pocket	3.0	30	N
bhmkzrmz_tc4tl20.csv	hand_hand	1.8	30	Y
bhmpzgky_tc4tl20.csv	pocket_hand	1.8	70	N
bhozkjxg_tc4tl20.csv	hand_hand	3.0	150	N
bhpziqyc_tc4tl20.csv	pocket_hand	3.0	20	N
bhquajwz_tc4tl20.csv	pocket_pocket	4.5	120	Y
bhrgvwzi_tc4tl20.csv	pocket_hand	1.8	90	N
bhscgrey_tc4tl20.csv	pocket_hand	1.8	10	N
bhslfnbx_tc4tl20.csv	pocket_pocket	1.8	40	Y
bhsvbcve_tc4tl20.csv	pocket_hand	4.5	70	N
bhtosfdt_tc4tl20.csv	hand_hand	1.2	30	N
bhukdjcp_tc4tl20.csv	pocket_hand	3.0	70	N
bhuomnio_tc4tl20.csv	hand_hand	1.8	100	N
bhvcexzu_tc4tl20.csv	pocket_hand	1.8	50	N
bhxpshrz_tc4tl20.csv	pocket_pocket	1.8	50	Y
bhxvkvtn_tc4tl20.csv	pocket_hand	1.8	120	N
bhxvvktk_tc4tl20.csv	pocket_hand	1.2	120	N
bhyfmydv_tc4tl20.csv	pocket_pocket	1.8	90	Y
bhyzpyxj_tc4tl20.csv	hand_hand	1.8	120	N
bhzleeeg_tc4tl20.csv	pocket_hand	4.5	90	N
biachmjl_tc4tl20.csv	hand_hand	3.0	10	N
biaosvgv_tc4tl20.csv	pocket_pocket	1.8	120	N
bicnatjq_tc4tl20.csv	pocket_pocket	3.0	40	N
bidnborp_tc4tl20.csv	pocket_pocket	4.5	150	N
bidwaenp_tc4tl20.csv	pocket_hand	1.2	60	N
bieghabc_tc4tl20.csv	pocket_pocket	1.8	60	Y
biemficu_tc4tl20.csv	pocket_hand	4.5	80	Y
bieunpjt_tc4tl20.csv	hand_hand	1.8	100	N
bihftqnn_tc4tl20.csv	pocket_pocket	1.8	50	Y
bihngmrz_tc4tl20.csv	pocket_hand	1.8	90	N
bikzujfx_tc4tl20.csv	pocket_pocket	1.8	50	Y
bilduaym_tc4tl20.csv	hand_hand	1.2	60	N
bimbrqlp_tc4tl20.csv	pocket_pocket	4.5	90	N
bimgrvoq_tc4tl20.csv	pocket_hand	1.8	40	Y
binybods_tc4tl20.csv	pocket_hand	4.5	20	Y
bioosnna_tc4tl20.csv	hand_hand	1.2	90	N
biptemcj_tc4tl20.csv	hand_hand	3.0	120	N
biqauajg_tc4tl20.csv	pocket_hand	1.2	90	N
bitfknvc_tc4tl20.csv	pocket_pocket	1.8	100	Y
bitjompg_tc4tl20.csv	hand_hand	1.2	20	N
bitltuvz_tc4tl20.csv	hand_hand	4.5	20	Y
biueooka_tc4tl20.csv	pocket_pocket	4.5	120	N
biuwvmix_tc4tl20.csv	pocket_pocket	4.5	120	Y
bivjjfex_tc4tl20.csv	hand_hand	4.5	150	Y
biyehnwy_tc4tl20.csv	pocket_pocket	4.5	10	Y
biyjdgua_tc4tl20.csv	hand_hand	1.2	20	N
biykyigu_tc4tl20.csv	hand_hand	4.5	80	N
biyllgny_tc4tl20.csv	pocket_pocket	4.5	70	Y
bjbcgwaf_tc4tl20.csv	pocket_hand	3.0	20	N
bjcqupks_tc4tl20.csv	pocket_pocket	4.5	60	Y
bjdbipag_tc4tl20.csv	pocket_hand	1.8	60	Y
bjfeaizh_tc4tl20.csv	pocket_pocket	4.5	60	N
bjgdzuiw_tc4tl20.csv	hand_hand	4.5	40	N
bjgwtfmq_tc4tl20.csv	pocket_pocket	3.0	150	N
bjhpyrvs_tc4tl20.csv	hand_hand	4.5	70	N
bjhteugl_tc4tl20.csv	pocket_pocket	4.5	80	N
bjjafgwq_tc4tl20.csv	pocket_pocket	4.5	80	Y
bjlwopuu_tc4tl20.csv	pocket_pocket	1.8	40	Y
bjmmgdha_tc4tl20.csv	hand_hand	1.8	80	Y
bjmodtzn_tc4tl20.csv	pocket_pocket	4.5	50	N
bjoxoeba_tc4tl20.csv	pocket_pocket	3.0	80	N
bjpmdrwx_tc4tl20.csv	pocket_pocket	3.0	20	N
bjrlrwuv_tc4tl20.csv	hand_hand	1.2	60	N
bjtaxiku_tc4tl20.csv	hand_hand	4.5	80	N
bjtettff_tc4tl20.csv	pocket_hand	3.0	60	N
bjtfzrzt_tc4tl20.csv	pocket_hand	4.5	60	Y
bjtjwnqh_tc4tl20.csv	pocket_hand	1.8	60	Y
bjvihony_tc4tl20.csv	hand_hand	4.5	40	Y
bjyatpad_tc4tl20.csv	hand_hand	4.5	70	Y
bjydguie_tc4tl20.csv	pocket_hand	1.8	120	N
bkdsyero_tc4tl20.csv	hand_hand	1.8	50	N
bkdyyisa_tc4tl20.csv	pocket_pocket	1.2	150	N
bkejmtlk_tc4tl20.csv	hand_hand	1.8	50	Y
bkffptlw_tc4tl20.csv	hand_hand	4.5	100	N
bkghbxie_tc4tl20.csv	pocket_hand	4.5	100	N
bkhcwtcx_tc4tl20.csv	pocket_pocket	1.8	20	Y
bkhpxcrb_tc4tl20.csv	hand_hand	3.0	10	N
bkhresbv_tc4tl20.csv	pocket_hand	1.8	20	Y
bkijtlkk_tc4tl20.csv	pocket_pocket	1.8	80	N
bkjpnyhu_tc4tl20.csv	pocket_pocket	4.5	100	Y
bkkdihse_tc4tl20.csv	pocket_pocket	1.8	70	Y
bkniyzbt_tc4tl20.csv	pocket_hand	4.5	60	N
bkogamce_tc4tl20.csv	pocket_pocket	3.0	20	N
bktnkymi_tc4tl20.csv	hand_hand	1.2	30	N
bkufdtoq_tc4tl20.csv	pocket_pocket	4.5	90	N
bkxawgsh_tc4tl20.csv	hand_hand	4.5	30	N
bkzmmzio_tc4tl20.csv	pocket_hand	1.2	30	N
blbpcizr_tc4tl20.csv	hand_hand	1.2	40	N
blbvemxq_tc4tl20.csv	pocket_hand	1.2	30	N
blbwkneu_tc4tl20.csv	pocket_pocket	1.8	100	N
blbxcqch_tc4tl20.csv	pocket_hand	1.8	10	N
blcxiswe_tc4tl20.csv	pocket_pocket	1.8	10	Y
bldtgucs_tc4tl20.csv	pocket_hand	4.5	70	Y
bletdoot_tc4tl20.csv	pocket_hand	1.8	100	Y
blfoaunn_tc4tl20.csv	pocket_hand	4.5	40	N
blftbawn_tc4tl20.csv	pocket_pocket	1.8	40	Y
blfuzqud_tc4tl20.csv	hand_hand	4.5	60	Y
blhumbqj_tc4tl20.csv	pocket_pocket	1.2	100	N
bljrugci_tc4tl20.csv	pocket_pocket	1.8	100	Y
bllxoqpt_tc4tl20.csv	pocket_pocket	4.5	60	Y
bllzlxhk_tc4tl20.csv	hand_hand	4.5	70	Y
